Year  Month        Temperature      Precipitation,Station,Year,Month,Temperature,Precipitation
1897      1               -1.1               23.8,Basel-Binningen,1897,1,-1.1,23.8
1897      2                4.9               70.3,Basel-Binningen,1897,2,4.9,70.3
1897      3                7.7               65.4,Basel-Binningen,1897,3,7.7,65.4
1897      4                8.8               96.3,Basel-Binningen,1897,4,8.8,96.3
1897      5               11.4               18.7,Basel-Binningen,1897,5,11.4,18.7
1897      6               18.2               70.4,Basel-Binningen,1897,6,18.2,70.4
1897      7               18.2               63.1,Basel-Binningen,1897,7,18.2,63.1
1897      8               17.2              167.2,Basel-Binningen,1897,8,17.2,167.2
1897      9               12.9              103.9,Basel-Binningen,1897,9,12.9,103.9
1897     10                8.0                5.0,Basel-Binningen,1897,10,8.0,5.0
1897     11                3.5               10.6,Basel-Binningen,1897,11,3.5,10.6
1897     12                1.2               36.4,Basel-Binningen,1897,12,1.2,36.4
1898      1                1.6               14.8,Basel-Binningen,1898,1,1.6,14.8
1898      2                1.8               78.7,Basel-Binningen,1898,2,1.8,78.7
1898      3                3.7               39.0,Basel-Binningen,1898,3,3.7,39.0
1898      4                9.0               72.9,Basel-Binningen,1898,4,9.0,72.9
1898      5               11.8               89.1,Basel-Binningen,1898,5,11.8,89.1
1898      6               15.1               96.8,Basel-Binningen,1898,6,15.1,96.8
1898      7               16.4               41.5,Basel-Binningen,1898,7,16.4,41.5
1898      8               19.2               48.1,Basel-Binningen,1898,8,19.2,48.1
1898      9               14.9               14.0,Basel-Binningen,1898,9,14.9,14.0
1898     10               10.8              103.9,Basel-Binningen,1898,10,10.8,103.9
1898     11                5.8               86.1,Basel-Binningen,1898,11,5.8,86.1
1898     12                2.2               29.9,Basel-Binningen,1898,12,2.2,29.9
1899      1                3.6               60.3,Basel-Binningen,1899,1,3.6,60.3
1899      2                3.3               11.9,Basel-Binningen,1899,2,3.3,11.9
1899      3                4.2               26.9,Basel-Binningen,1899,3,4.2,26.9
1899      4                8.3              154.3,Basel-Binningen,1899,4,8.3,154.3
1899      5               11.9               46.1,Basel-Binningen,1899,5,11.9,46.1
1899      6               16.1               59.5,Basel-Binningen,1899,6,16.1,59.5
1899      7               17.8               89.6,Basel-Binningen,1899,7,17.8,89.6
1899      8               18.6               27.9,Basel-Binningen,1899,8,18.6,27.9
1899      9               13.7               70.8,Basel-Binningen,1899,9,13.7,70.8
1899     10                8.9               53.5,Basel-Binningen,1899,10,8.9,53.5
1899     11                5.0               13.3,Basel-Binningen,1899,11,5.0,13.3
1899     12               -1.6               85.8,Basel-Binningen,1899,12,-1.6,85.8
1900      1                2.7              102.3,Basel-Binningen,1900,1,2.7,102.3
1900      2                3.8               72.5,Basel-Binningen,1900,2,3.8,72.5
1900      3                1.8               30.5,Basel-Binningen,1900,3,1.8,30.5
1900      4                8.6               26.1,Basel-Binningen,1900,4,8.6,26.1
1900      5               11.7               52.7,Basel-Binningen,1900,5,11.7,52.7
1900      6               17.0               57.0,Basel-Binningen,1900,6,17.0,57.0
1900      7               19.6              138.5,Basel-Binningen,1900,7,19.6,138.5
1900      8               16.1              135.1,Basel-Binningen,1900,8,16.1,135.1
1900      9               15.0               62.1,Basel-Binningen,1900,9,15.0,62.1
1900     10                9.3               47.5,Basel-Binningen,1900,10,9.3,47.5
1900     11                5.3               58.5,Basel-Binningen,1900,11,5.3,58.5
1900     12                3.4               30.2,Basel-Binningen,1900,12,3.4,30.2
1901      1               -1.6               41.4,Basel-Binningen,1901,1,-1.6,41.4
1901      2               -3.6               34.6,Basel-Binningen,1901,2,-3.6,34.6
1901      3                3.3               58.6,Basel-Binningen,1901,3,3.3,58.6
1901      4                9.3              126.5,Basel-Binningen,1901,4,9.3,126.5
1901      5               13.6               23.5,Basel-Binningen,1901,5,13.6,23.5
1901      6               16.5              149.2,Basel-Binningen,1901,6,16.5,149.2
1901      7               18.6               69.6,Basel-Binningen,1901,7,18.6,69.6
1901      8               16.1               96.5,Basel-Binningen,1901,8,16.1,96.5
1901      9               14.0              121.1,Basel-Binningen,1901,9,14.0,121.1
1901     10                8.8               54.4,Basel-Binningen,1901,10,8.8,54.4
1901     11                2.3               34.1,Basel-Binningen,1901,11,2.3,34.1
1901     12                2.2               56.9,Basel-Binningen,1901,12,2.2,56.9
1902      1                1.9               25.6,Basel-Binningen,1902,1,1.9,25.6
1902      2                0.8               75.5,Basel-Binningen,1902,2,0.8,75.5
1902      3                5.4               50.9,Basel-Binningen,1902,3,5.4,50.9
1902      4               10.7               48.3,Basel-Binningen,1902,4,10.7,48.3
1902      5                9.4               64.1,Basel-Binningen,1902,5,9.4,64.1
1902      6               15.4               36.8,Basel-Binningen,1902,6,15.4,36.8
1902      7               18.1              155.6,Basel-Binningen,1902,7,18.1,155.6
1902      8               16.3               92.0,Basel-Binningen,1902,8,16.3,92.0
1902      9               13.2               52.2,Basel-Binningen,1902,9,13.2,52.2
1902     10                8.1               84.8,Basel-Binningen,1902,10,8.1,84.8
1902     11                3.0               33.8,Basel-Binningen,1902,11,3.0,33.8
1902     12               -0.2               76.3,Basel-Binningen,1902,12,-0.2,76.3
1903      1                0.4               41.1,Basel-Binningen,1903,1,0.4,41.1
1903      2                3.6               18.9,Basel-Binningen,1903,2,3.6,18.9
1903      3                6.7               30.6,Basel-Binningen,1903,3,6.7,30.6
1903      4                5.7               50.8,Basel-Binningen,1903,4,5.7,50.8
1903      5               12.8               60.2,Basel-Binningen,1903,5,12.8,60.2
1903      6               14.5               98.2,Basel-Binningen,1903,6,14.5,98.2
1903      7               16.6               69.1,Basel-Binningen,1903,7,16.6,69.1
1903      8               16.8               70.7,Basel-Binningen,1903,8,16.8,70.7
1903      9               14.2               43.3,Basel-Binningen,1903,9,14.2,43.3
1903     10               10.3               74.2,Basel-Binningen,1903,10,10.3,74.2
1903     11                5.1               52.0,Basel-Binningen,1903,11,5.1,52.0
1903     12                0.3               41.3,Basel-Binningen,1903,12,0.3,41.3
1904      1               -0.7               30.6,Basel-Binningen,1904,1,-0.7,30.6
1904      2                2.9              133.5,Basel-Binningen,1904,2,2.9,133.5
1904      3                4.4               39.7,Basel-Binningen,1904,3,4.4,39.7
1904      4               10.3               58.9,Basel-Binningen,1904,4,10.3,58.9
1904      5               14.0               77.0,Basel-Binningen,1904,5,14.0,77.0
1904      6               16.6               43.3,Basel-Binningen,1904,6,16.6,43.3
1904      7               20.8                8.5,Basel-Binningen,1904,7,20.8,8.5
1904      8               18.3               51.1,Basel-Binningen,1904,8,18.3,51.1
1904      9               12.3               91.6,Basel-Binningen,1904,9,12.3,91.6
1904     10                9.0               30.8,Basel-Binningen,1904,10,9.0,30.8
1904     11                3.1               16.8,Basel-Binningen,1904,11,3.1,16.8
1904     12                2.3               20.8,Basel-Binningen,1904,12,2.3,20.8
1905      1               -1.9               36.2,Basel-Binningen,1905,1,-1.9,36.2
1905      2                1.7               21.4,Basel-Binningen,1905,2,1.7,21.4
1905      3                6.4               60.2,Basel-Binningen,1905,3,6.4,60.2
1905      4                8.7               94.3,Basel-Binningen,1905,4,8.7,94.3
1905      5               11.6               93.2,Basel-Binningen,1905,5,11.6,93.2
1905      6               16.9               89.6,Basel-Binningen,1905,6,16.9,89.6
1905      7               20.5               43.2,Basel-Binningen,1905,7,20.5,43.2
1905      8               17.4              178.4,Basel-Binningen,1905,8,17.4,178.4
1905      9               13.6              147.7,Basel-Binningen,1905,9,13.6,147.7
1905     10                4.5               69.2,Basel-Binningen,1905,10,4.5,69.2
1905     11                4.0               72.9,Basel-Binningen,1905,11,4.0,72.9
1905     12                1.3               33.9,Basel-Binningen,1905,12,1.3,33.9
1906      1                1.9               36.4,Basel-Binningen,1906,1,1.9,36.4
1906      2                0.9               55.4,Basel-Binningen,1906,2,0.9,55.4
1906      3                4.0               43.9,Basel-Binningen,1906,3,4.0,43.9
1906      4                8.4               48.5,Basel-Binningen,1906,4,8.4,48.5
1906      5               13.1               99.1,Basel-Binningen,1906,5,13.1,99.1
1906      6               15.0               43.5,Basel-Binningen,1906,6,15.0,43.5
1906      7               18.3               79.5,Basel-Binningen,1906,7,18.3,79.5
1906      8               18.4               25.5,Basel-Binningen,1906,8,18.4,25.5
1906      9               13.4               21.9,Basel-Binningen,1906,9,13.4,21.9
1906     10               11.0               49.0,Basel-Binningen,1906,10,11.0,49.0
1906     11                5.4              108.4,Basel-Binningen,1906,11,5.4,108.4
1906     12               -1.1               49.7,Basel-Binningen,1906,12,-1.1,49.7
1907      1               -0.5               36.7,Basel-Binningen,1907,1,-0.5,36.7
1907      2               -1.0               35.2,Basel-Binningen,1907,2,-1.0,35.2
1907      3                4.1               43.3,Basel-Binningen,1907,3,4.1,43.3
1907      4                7.6               74.6,Basel-Binningen,1907,4,7.6,74.6
1907      5               13.5               58.9,Basel-Binningen,1907,5,13.5,58.9
1907      6               15.4               74.3,Basel-Binningen,1907,6,15.4,74.3
1907      7               15.5               79.3,Basel-Binningen,1907,7,15.5,79.3
1907      8               17.4               68.6,Basel-Binningen,1907,8,17.4,68.6
1907      9               14.3               46.4,Basel-Binningen,1907,9,14.3,46.4
1907     10               10.2               61.0,Basel-Binningen,1907,10,10.2,61.0
1907     11                5.2               11.3,Basel-Binningen,1907,11,5.2,11.3
1907     12                3.2               93.5,Basel-Binningen,1907,12,3.2,93.5
1908      1               -2.7               25.3,Basel-Binningen,1908,1,-2.7,25.3
1908      2                1.2               71.9,Basel-Binningen,1908,2,1.2,71.9
1908      3                3.7               31.2,Basel-Binningen,1908,3,3.7,31.2
1908      4                6.6               49.6,Basel-Binningen,1908,4,6.6,49.6
1908      5               14.2              106.6,Basel-Binningen,1908,5,14.2,106.6
1908      6               18.0               62.5,Basel-Binningen,1908,6,18.0,62.5
1908      7               17.6              166.3,Basel-Binningen,1908,7,17.6,166.3
1908      8               15.2               74.8,Basel-Binningen,1908,8,15.2,74.8
1908      9               12.8              112.1,Basel-Binningen,1908,9,12.8,112.1
1908     10                8.2               13.3,Basel-Binningen,1908,10,8.2,13.3
1908     11                2.8               48.5,Basel-Binningen,1908,11,2.8,48.5
1908     12                1.0               33.7,Basel-Binningen,1908,12,1.0,33.7
1909      1               -1.8               22.1,Basel-Binningen,1909,1,-1.8,22.1
1909      2               -1.1               20.2,Basel-Binningen,1909,2,-1.1,20.2
1909      3                3.2               42.0,Basel-Binningen,1909,3,3.2,42.0
1909      4               10.1               51.3,Basel-Binningen,1909,4,10.1,51.3
1909      5               12.5               24.6,Basel-Binningen,1909,5,12.5,24.6
1909      6               14.2              172.5,Basel-Binningen,1909,6,14.2,172.5
1909      7               15.3              111.4,Basel-Binningen,1909,7,15.3,111.4
1909      8               16.9               49.3,Basel-Binningen,1909,8,16.9,49.3
1909      9               12.8               80.0,Basel-Binningen,1909,9,12.8,80.0
1909     10               10.4              115.1,Basel-Binningen,1909,10,10.4,115.1
1909     11                2.7               46.1,Basel-Binningen,1909,11,2.7,46.1
1909     12                3.5               68.2,Basel-Binningen,1909,12,3.5,68.2
1910      1                1.6              111.4,Basel-Binningen,1910,1,1.6,111.4
1910      2                3.0               67.5,Basel-Binningen,1910,2,3.0,67.5
1910      3                5.0               11.0,Basel-Binningen,1910,3,5.0,11.0
1910      4                8.1               36.8,Basel-Binningen,1910,4,8.1,36.8
1910      5               11.8               55.7,Basel-Binningen,1910,5,11.8,55.7
1910      6               16.1              190.1,Basel-Binningen,1910,6,16.1,190.1
1910      7               15.9              125.8,Basel-Binningen,1910,7,15.9,125.8
1910      8               16.6               92.8,Basel-Binningen,1910,8,16.6,92.8
1910      9               11.9               53.5,Basel-Binningen,1910,9,11.9,53.5
1910     10               10.1               22.7,Basel-Binningen,1910,10,10.1,22.7
1910     11                4.2              129.7,Basel-Binningen,1910,11,4.2,129.7
1910     12                3.5               67.2,Basel-Binningen,1910,12,3.5,67.2
1911      1               -2.8               30.8,Basel-Binningen,1911,1,-2.8,30.8
1911      2                1.8               36.2,Basel-Binningen,1911,2,1.8,36.2
1911      3                5.0               41.3,Basel-Binningen,1911,3,5.0,41.3
1911      4                7.7               33.1,Basel-Binningen,1911,4,7.7,33.1
1911      5               13.2               47.5,Basel-Binningen,1911,5,13.2,47.5
1911      6               15.5              108.3,Basel-Binningen,1911,6,15.5,108.3
1911      7               20.7               13.3,Basel-Binningen,1911,7,20.7,13.3
1911      8               21.1               47.7,Basel-Binningen,1911,8,21.1,47.7
1911      9               16.0               71.7,Basel-Binningen,1911,9,16.0,71.7
1911     10                9.3               64.2,Basel-Binningen,1911,10,9.3,64.2
1911     11                5.7               73.9,Basel-Binningen,1911,11,5.7,73.9
1911     12                4.4               55.6,Basel-Binningen,1911,12,4.4,55.6
1912      1                1.7               53.5,Basel-Binningen,1912,1,1.7,53.5
1912      2                4.6               47.0,Basel-Binningen,1912,2,4.6,47.0
1912      3                7.9               77.4,Basel-Binningen,1912,3,7.9,77.4
1912      4                8.1               18.9,Basel-Binningen,1912,4,8.1,18.9
1912      5               13.9               81.9,Basel-Binningen,1912,5,13.9,81.9
1912      6               15.9              108.5,Basel-Binningen,1912,6,15.9,108.5
1912      7               17.4               75.4,Basel-Binningen,1912,7,17.4,75.4
1912      8               14.1              144.9,Basel-Binningen,1912,8,14.1,144.9
1912      9                9.1               42.6,Basel-Binningen,1912,9,9.1,42.6
1912     10                7.8               94.3,Basel-Binningen,1912,10,7.8,94.3
1912     11                2.6               31.9,Basel-Binningen,1912,11,2.6,31.9
1912     12                2.6               32.8,Basel-Binningen,1912,12,2.6,32.8
1913      1                2.3               45.6,Basel-Binningen,1913,1,2.3,45.6
1913      2                1.8               33.8,Basel-Binningen,1913,2,1.8,33.8
1913      3                6.9               62.0,Basel-Binningen,1913,3,6.9,62.0
1913      4                8.4               49.5,Basel-Binningen,1913,4,8.4,49.5
1913      5               12.8               84.1,Basel-Binningen,1913,5,12.8,84.1
1913      6               15.7               74.5,Basel-Binningen,1913,6,15.7,74.5
1913      7               15.0               52.9,Basel-Binningen,1913,7,15.0,52.9
1913      8               16.0               86.5,Basel-Binningen,1913,8,16.0,86.5
1913      9               13.1               75.8,Basel-Binningen,1913,9,13.1,75.8
1913     10               10.5               48.8,Basel-Binningen,1913,10,10.5,48.8
1913     11                7.8              108.5,Basel-Binningen,1913,11,7.8,108.5
1913     12                1.8               54.3,Basel-Binningen,1913,12,1.8,54.3
1914      1               -3.3               51.2,Basel-Binningen,1914,1,-3.3,51.2
1914      2                3.2               28.5,Basel-Binningen,1914,2,3.2,28.5
1914      3                6.5               83.6,Basel-Binningen,1914,3,6.5,83.6
1914      4               11.3               40.5,Basel-Binningen,1914,4,11.3,40.5
1914      5               11.0              123.9,Basel-Binningen,1914,5,11.0,123.9
1914      6               14.5              110.6,Basel-Binningen,1914,6,14.5,110.6
1914      7               16.6              111.4,Basel-Binningen,1914,7,16.6,111.4
1914      8               17.0              140.6,Basel-Binningen,1914,8,17.0,140.6
1914      9               13.1               78.8,Basel-Binningen,1914,9,13.1,78.8
1914     10                8.6               22.4,Basel-Binningen,1914,10,8.6,22.4
1914     11                3.7               29.7,Basel-Binningen,1914,11,3.7,29.7
1914     12                4.3               84.0,Basel-Binningen,1914,12,4.3,84.0
1915      1                1.6               55.6,Basel-Binningen,1915,1,1.6,55.6
1915      2                2.2               37.8,Basel-Binningen,1915,2,2.2,37.8
1915      3                3.7               78.8,Basel-Binningen,1915,3,3.7,78.8
1915      4                7.7               99.5,Basel-Binningen,1915,4,7.7,99.5
1915      5               14.7              123.1,Basel-Binningen,1915,5,14.7,123.1
1915      6               18.0               76.0,Basel-Binningen,1915,6,18.0,76.0
1915      7               17.1               83.6,Basel-Binningen,1915,7,17.1,83.6
1915      8               16.2               61.1,Basel-Binningen,1915,8,16.2,61.1
1915      9               12.3               72.3,Basel-Binningen,1915,9,12.3,72.3
1915     10                7.0               36.9,Basel-Binningen,1915,10,7.0,36.9
1915     11                2.3               83.9,Basel-Binningen,1915,11,2.3,83.9
1915     12                6.2               68.8,Basel-Binningen,1915,12,6.2,68.8
1916      1                4.7               23.1,Basel-Binningen,1916,1,4.7,23.1
1916      2                3.0               66.8,Basel-Binningen,1916,2,3.0,66.8
1916      3                5.5               38.1,Basel-Binningen,1916,3,5.5,38.1
1916      4                9.1               58.6,Basel-Binningen,1916,4,9.1,58.6
1916      5               13.8               68.5,Basel-Binningen,1916,5,13.8,68.5
1916      6               13.4              135.9,Basel-Binningen,1916,6,13.4,135.9
1916      7               16.7              137.1,Basel-Binningen,1916,7,16.7,137.1
1916      8               17.0              105.3,Basel-Binningen,1916,8,17.0,105.3
1916      9               12.1               75.5,Basel-Binningen,1916,9,12.1,75.5
1916     10                9.3               73.2,Basel-Binningen,1916,10,9.3,73.2
1916     11                5.0               82.5,Basel-Binningen,1916,11,5.0,82.5
1916     12                2.8               92.9,Basel-Binningen,1916,12,2.8,92.9
1917      1               -0.9               20.9,Basel-Binningen,1917,1,-0.9,20.9
1917      2               -1.8               17.0,Basel-Binningen,1917,2,-1.8,17.0
1917      3                2.2               77.1,Basel-Binningen,1917,3,2.2,77.1
1917      4                6.1               40.2,Basel-Binningen,1917,4,6.1,40.2
1917      5               16.1               76.4,Basel-Binningen,1917,5,16.1,76.4
1917      6               18.2              134.2,Basel-Binningen,1917,6,18.2,134.2
1917      7               17.7               95.1,Basel-Binningen,1917,7,17.7,95.1
1917      8               16.5              148.6,Basel-Binningen,1917,8,16.5,148.6
1917      9               15.7               83.8,Basel-Binningen,1917,9,15.7,83.8
1917     10                7.7              117.9,Basel-Binningen,1917,10,7.7,117.9
1917     11                4.9               36.2,Basel-Binningen,1917,11,4.9,36.2
1917     12               -3.1               13.2,Basel-Binningen,1917,12,-3.1,13.2
1918      1                0.7               40.4,Basel-Binningen,1918,1,0.7,40.4
1918      2                2.0               15.7,Basel-Binningen,1918,2,2.0,15.7
1918      3                4.8               32.5,Basel-Binningen,1918,3,4.8,32.5
1918      4                8.5               92.4,Basel-Binningen,1918,4,8.5,92.4
1918      5               14.8               33.3,Basel-Binningen,1918,5,14.8,33.3
1918      6               14.0               66.2,Basel-Binningen,1918,6,14.0,66.2
1918      7               17.9               40.8,Basel-Binningen,1918,7,17.9,40.8
1918      8               17.3               52.1,Basel-Binningen,1918,8,17.3,52.1
1918      9               14.0              134.9,Basel-Binningen,1918,9,14.0,134.9
1918     10                7.2               53.7,Basel-Binningen,1918,10,7.2,53.7
1918     11                4.0               46.6,Basel-Binningen,1918,11,4.0,46.6
1918     12                4.8               69.2,Basel-Binningen,1918,12,4.8,69.2
1919      1                1.1               12.6,Basel-Binningen,1919,1,1.1,12.6
1919      2                0.7               77.3,Basel-Binningen,1919,2,0.7,77.3
1919      3                4.6              103.4,Basel-Binningen,1919,3,4.6,103.4
1919      4                6.0               73.9,Basel-Binningen,1919,4,6.0,73.9
1919      5               13.5               20.8,Basel-Binningen,1919,5,13.5,20.8
1919      6               16.7               53.2,Basel-Binningen,1919,6,16.7,53.2
1919      7               14.9               84.9,Basel-Binningen,1919,7,14.9,84.9
1919      8               19.3               23.5,Basel-Binningen,1919,8,19.3,23.5
1919      9               15.9               54.6,Basel-Binningen,1919,9,15.9,54.6
1919     10                5.7               34.3,Basel-Binningen,1919,10,5.7,34.3
1919     11                3.1              114.5,Basel-Binningen,1919,11,3.1,114.5
1919     12                3.1               75.5,Basel-Binningen,1919,12,3.1,75.5
1920      1                3.7               51.6,Basel-Binningen,1920,1,3.7,51.6
1920      2                3.2                9.4,Basel-Binningen,1920,2,3.2,9.4
1920      3                6.8               64.1,Basel-Binningen,1920,3,6.8,64.1
1920      4                9.7               53.7,Basel-Binningen,1920,4,9.7,53.7
1920      5               15.1               81.7,Basel-Binningen,1920,5,15.1,81.7
1920      6               15.9               61.0,Basel-Binningen,1920,6,15.9,61.0
1920      7               17.6              113.3,Basel-Binningen,1920,7,17.6,113.3
1920      8               15.6               90.1,Basel-Binningen,1920,8,15.6,90.1
1920      9               13.8              116.4,Basel-Binningen,1920,9,13.8,116.4
1920     10                8.2               12.2,Basel-Binningen,1920,10,8.2,12.2
1920     11                1.6                1.8,Basel-Binningen,1920,11,1.6,1.8
1920     12                1.1               39.4,Basel-Binningen,1920,12,1.1,39.4
1921      1                5.0               36.7,Basel-Binningen,1921,1,5.0,36.7
1921      2                1.6                1.5,Basel-Binningen,1921,2,1.6,1.5
1921      3                6.0               18.1,Basel-Binningen,1921,3,6.0,18.1
1921      4                8.1               41.3,Basel-Binningen,1921,4,8.1,41.3
1921      5               14.0               84.6,Basel-Binningen,1921,5,14.0,84.6
1921      6               16.5               48.5,Basel-Binningen,1921,6,16.5,48.5
1921      7               21.1               31.2,Basel-Binningen,1921,7,21.1,31.2
1921      8               17.6               96.2,Basel-Binningen,1921,8,17.6,96.2
1921      9               15.0               62.7,Basel-Binningen,1921,9,15.0,62.7
1921     10               11.7               18.2,Basel-Binningen,1921,10,11.7,18.2
1921     11                1.4               39.3,Basel-Binningen,1921,11,1.4,39.3
1921     12                1.3               20.8,Basel-Binningen,1921,12,1.3,20.8
1922      1                0.2               72.0,Basel-Binningen,1922,1,0.2,72.0
1922      2                0.8               82.6,Basel-Binningen,1922,2,0.8,82.6
1922      3                4.9               81.8,Basel-Binningen,1922,3,4.9,81.8
1922      4                7.0              178.6,Basel-Binningen,1922,4,7.0,178.6
1922      5               15.1               52.5,Basel-Binningen,1922,5,15.1,52.5
1922      6               16.5              106.7,Basel-Binningen,1922,6,16.5,106.7
1922      7               16.5              123.0,Basel-Binningen,1922,7,16.5,123.0
1922      8               16.3              102.3,Basel-Binningen,1922,8,16.3,102.3
1922      9               11.9               86.1,Basel-Binningen,1922,9,11.9,86.1
1922     10                6.5               96.1,Basel-Binningen,1922,10,6.5,96.1
1922     11                3.3               66.5,Basel-Binningen,1922,11,3.3,66.5
1922     12                2.5               93.2,Basel-Binningen,1922,12,2.5,93.2
1923      1                1.2               39.5,Basel-Binningen,1923,1,1.2,39.5
1923      2                4.7               84.3,Basel-Binningen,1923,2,4.7,84.3
1923      3                5.8               49.3,Basel-Binningen,1923,3,5.8,49.3
1923      4                8.8               45.2,Basel-Binningen,1923,4,8.8,45.2
1923      5               12.6              144.1,Basel-Binningen,1923,5,12.6,144.1
1923      6               12.4               36.3,Basel-Binningen,1923,6,12.4,36.3
1923      7               20.4               24.5,Basel-Binningen,1923,7,20.4,24.5
1923      8               18.0               61.4,Basel-Binningen,1923,8,18.0,61.4
1923      9               13.6               71.1,Basel-Binningen,1923,9,13.6,71.1
1923     10               11.6              159.9,Basel-Binningen,1923,10,11.6,159.9
1923     11                3.7              142.2,Basel-Binningen,1923,11,3.7,142.2
1923     12                1.3               83.3,Basel-Binningen,1923,12,1.3,83.3
1924      1               -0.6               20.5,Basel-Binningen,1924,1,-0.6,20.5
1924      2               -0.7               14.0,Basel-Binningen,1924,2,-0.7,14.0
1924      3                4.6               54.8,Basel-Binningen,1924,3,4.6,54.8
1924      4                8.8               68.2,Basel-Binningen,1924,4,8.8,68.2
1924      5               14.2              126.5,Basel-Binningen,1924,5,14.2,126.5
1924      6               15.8               92.2,Basel-Binningen,1924,6,15.8,92.2
1924      7               17.7              108.2,Basel-Binningen,1924,7,17.7,108.2
1924      8               14.5               90.9,Basel-Binningen,1924,8,14.5,90.9
1924      9               14.1               71.4,Basel-Binningen,1924,9,14.1,71.4
1924     10                9.9               51.4,Basel-Binningen,1924,10,9.9,51.4
1924     11                4.1                7.5,Basel-Binningen,1924,11,4.1,7.5
1924     12                0.9               13.5,Basel-Binningen,1924,12,0.9,13.5
1925      1                2.4               24.4,Basel-Binningen,1925,1,2.4,24.4
1925      2                4.2               60.0,Basel-Binningen,1925,2,4.2,60.0
1925      3                2.0               31.4,Basel-Binningen,1925,3,2.0,31.4
1925      4                9.1               97.6,Basel-Binningen,1925,4,9.1,97.6
1925      5               13.5              110.2,Basel-Binningen,1925,5,13.5,110.2
1925      6               16.9               30.0,Basel-Binningen,1925,6,16.9,30.0
1925      7               17.5              168.3,Basel-Binningen,1925,7,17.5,168.3
1925      8               17.0              108.6,Basel-Binningen,1925,8,17.0,108.6
1925      9               11.5               95.0,Basel-Binningen,1925,9,11.5,95.0
1925     10                9.4               37.6,Basel-Binningen,1925,10,9.4,37.6
1925     11                2.7               35.1,Basel-Binningen,1925,11,2.7,35.1
1925     12                2.2               83.2,Basel-Binningen,1925,12,2.2,83.2
1926      1                1.3               41.5,Basel-Binningen,1926,1,1.3,41.5
1926      2                6.5               28.0,Basel-Binningen,1926,2,6.5,28.0
1926      3                5.6               37.6,Basel-Binningen,1926,3,5.6,37.6
1926      4               10.6               22.6,Basel-Binningen,1926,4,10.6,22.6
1926      5               11.3              102.1,Basel-Binningen,1926,5,11.3,102.1
1926      6               14.0              125.1,Basel-Binningen,1926,6,14.0,125.1
1926      7               17.6               86.6,Basel-Binningen,1926,7,17.6,86.6
1926      8               17.5               28.6,Basel-Binningen,1926,8,17.5,28.6
1926      9               16.0               39.8,Basel-Binningen,1926,9,16.0,39.8
1926     10                9.5              127.8,Basel-Binningen,1926,10,9.5,127.8
1926     11                6.6               40.2,Basel-Binningen,1926,11,6.6,40.2
1926     12                0.1               18.8,Basel-Binningen,1926,12,0.1,18.8
1927      1                2.0               43.1,Basel-Binningen,1927,1,2.0,43.1
1927      2                2.0               67.4,Basel-Binningen,1927,2,2.0,67.4
1927      3                6.6               58.2,Basel-Binningen,1927,3,6.6,58.2
1927      4                9.6               75.4,Basel-Binningen,1927,4,9.6,75.4
1927      5               13.4               67.5,Basel-Binningen,1927,5,13.4,67.5
1927      6               16.0               82.6,Basel-Binningen,1927,6,16.0,82.6
1927      7               18.1               92.3,Basel-Binningen,1927,7,18.1,92.3
1927      8               16.6              198.0,Basel-Binningen,1927,8,16.6,198.0
1927      9               14.3               89.0,Basel-Binningen,1927,9,14.3,89.0
1927     10                8.8               10.9,Basel-Binningen,1927,10,8.8,10.9
1927     11                4.5               57.7,Basel-Binningen,1927,11,4.5,57.7
1927     12                0.5               17.3,Basel-Binningen,1927,12,0.5,17.3
1928      1                3.1               46.5,Basel-Binningen,1928,1,3.1,46.5
1928      2                3.6               36.1,Basel-Binningen,1928,2,3.6,36.1
1928      3                5.1               55.4,Basel-Binningen,1928,3,5.1,55.4
1928      4                9.2               43.3,Basel-Binningen,1928,4,9.2,43.3
1928      5               11.2               78.9,Basel-Binningen,1928,5,11.2,78.9
1928      6               16.2               81.1,Basel-Binningen,1928,6,16.2,81.1
1928      7               21.0               23.7,Basel-Binningen,1928,7,21.0,23.7
1928      8               18.4               99.1,Basel-Binningen,1928,8,18.4,99.1
1928      9               13.8               46.1,Basel-Binningen,1928,9,13.8,46.1
1928     10                9.2               73.3,Basel-Binningen,1928,10,9.2,73.3
1928     11                6.5               89.9,Basel-Binningen,1928,11,6.5,89.9
1928     12                1.4               53.4,Basel-Binningen,1928,12,1.4,53.4
1929      1               -3.2               12.0,Basel-Binningen,1929,1,-3.2,12.0
1929      2               -5.8               17.3,Basel-Binningen,1929,2,-5.8,17.3
1929      3                4.5               14.2,Basel-Binningen,1929,3,4.5,14.2
1929      4                6.6               57.7,Basel-Binningen,1929,4,6.6,57.7
1929      5               13.9               61.8,Basel-Binningen,1929,5,13.9,61.8
1929      6               16.6               60.5,Basel-Binningen,1929,6,16.6,60.5
1929      7               18.9               82.7,Basel-Binningen,1929,7,18.9,82.7
1929      8               17.5               61.0,Basel-Binningen,1929,8,17.5,61.0
1929      9               17.0               15.3,Basel-Binningen,1929,9,17.0,15.3
1929     10               10.3               87.4,Basel-Binningen,1929,10,10.3,87.4
1929     11                5.3               43.4,Basel-Binningen,1929,11,5.3,43.4
1929     12                5.1               98.8,Basel-Binningen,1929,12,5.1,98.8
1930      1                3.1               29.7,Basel-Binningen,1930,1,3.1,29.7
